Country,Country_Key,Origin,target_date,y_target,f_AR,f_GRE,Horizon,signal,e0,e1,cw
Sudan,sudan,2021-06-01,2021-09-01,-16.947163005265644,1.8325831368867131,1.76348013621043,3,zgre,-18.779746142152355,-18.710643141476073,2.595473620723169
Tanzania,tanzania,2021-06-01,2021-09-01,9.04906158342028,8.53346365080963,9.190470775599337,3,zgre,0.5155979326106497,-0.1414091921790579,0.6775030305040807
Togo,togo,2021-06-01,2021-09-01,12.072884025015789,6.576479698541592,7.163481279129153,3,zgre,5.496404326474197,4.909402745886636,6.452796054377327
Tunisia,tunisia,2021-06-01,2021-09-01,6.916754174333627,4.051511957406408,4.6406989572773245,3,zgre,2.8652422169272187,2.276055217056302,3.3763269313896833
Uganda,uganda,2021-06-01,2021-09-01,13.563718476910656,7.4218570954606,7.601510967255272,3,zgre,6.141861381450057,5.962207509655385,2.2068183544073534
Zambia,zambia,2021-06-01,2021-09-01,15.97138364343783,3.5179098697761266,3.6899504519370954,3,zgre,12.453473773661704,12.281433191500735,4.285005755894247
Zimbabwe,zimbabwe,2021-06-01,2021-09-01,19.716137529418077,5.501183810271012,5.811589023354434,3,zgre,14.214953719147065,13.904548506063644,8.8247914763256
Algeria,algeria,2021-07-01,2021-10-01,18.52213589333901,3.5755242334902793,2.7466218426293607,3,zgre,14.94661165984873,15.775514050709647,-24.778564280236566
Angola,angola,2021-07-01,2021-10-01,19.222304633162327,3.6302796149478933,3.5203337768320453,3,zgre,15.592025018214434,15.701970856330282,-3.4285565171017254
Benin,benin,2021-07-01,2021-10-01,11.352029917839369,6.587539747893434,7.499845337082879,3,zgre,4.764490169945935,3.8521845807564903,8.693342023359689
Botswana,botswana,2021-07-01,2021-10-01,20.43229463972724,4.33322487307571,4.78544721225104,3,zgre,16.099069766651528,15.6468474274762,14.560717976843904
Burkina-Faso,burkinafaso,2021-07-01,2021-10-01,6.426484610480056,6.774823355567541,7.621917122828478,3,zgre,-0.3483387450874851,-1.1954325123484217,-0.5901511597182098
Burundi,burundi,2021-07-01,2021-10-01,10.00101986659993,2.459409744142379,2.393639955955432,3,zgre,7.541610122457552,7.607379910644498,-0.9920202006851255
Cameroon,cameroon,2021-07-01,2021-10-01,12.962810954067336,6.800987623447654,7.5072257465702705,3,zgre,6.161823330619683,5.455585207497066,8.703429088059988
Cape Verde,capeverde,2021-07-01,2021-10-01,22.881332720419177,4.231365640008583,3.059743838984221,3,zgre,18.649967080410594,19.821588881434955,-43.70141603959138
Central African Republic,centralafricanrepublic,2021-07-01,2021-10-01,7.902453538060595,6.803938007834271,7.137848466286879,3,zgre,1.098515530226324,0.7646050717737154,0.7336116486303648
Chad,chad,2021-07-01,2021-10-01,18.96172939086514,3.699873128353004,4.003124450668343,3,zgre,15.261856262512136,14.958604940196798,9.25635618518686
Comoros,comoros,2021-07-01,2021-10-01,7.90099664329925,2.8530467499569747,1.7530267073181456,3,zgre,5.047949893342276,6.147969935981105,-11.105692113826084
Congo,congo,2021-07-01,2021-10-01,24.00341334500469,6.31655480811278,8.322299887036802,3,zgre,17.68685853689191,15.68111345796789,70.95065894399255
Congo DRC,congodrc,2021-07-01,2021-10-01,16.969529508697477,5.503099192740784,5.909407686609818,3,zgre,11.466430315956693,11.060121822087659,9.31781606346118
Djibouti,djibouti,2021-07-01,2021-10-01,10.57774002610898,8.022806061372197,8.10418269787013,3,zgre,2.554933964736783,2.4735573282388508,0.4158238650492123
Egypt,egypt,2021-07-01,2021-10-01,3.842006923376261,7.937592476424381,9.086207292334779,3,zgre,-4.095585553048121,-5.244200368958518,-9.408500492119302
Equatorial Guinea,equatorialguinea,2021-07-01,2021-10-01,27.61288991402939,-3.2649450577919232,-3.3848226789559277,3,zgre,30.877834971821315,30.99771259298532,-7.403122806233341
Eritrea,eritrea,2021-07-01,2021-10-01,8.714630600676564,3.6859106553364858,4.160528561752169,3,zgre,5.028719945340079,4.554102038924396,4.773441064816197
Eswatini,eswatini,2021-07-01,2021-10-01,9.424327810555097,3.8069343652591163,3.3322166655737178,3,zgre,5.61739344529598,6.092111144981379,-5.333352189157491
Ethiopia,ethiopia,2021-07-01,2021-10-01,10.756254574855657,8.971494079702428,9.274006954078368,3,zgre,1.784760495153229,1.4822476207772883,1.0798260549228607
Gabon,gabon,2021-07-01,2021-10-01,29.52005796990672,4.3042643283368776,4.509558071794106,3,zgre,25.215793641569842,25.010499898112613,10.353289341845766
Gambia,gambia,2021-07-01,2021-10-01,12.783983602189869,8.019898488394043,8.479069106153126,3,zgre,4.764085113795826,4.3049144960367425,4.375055809516965
Ghana,ghana,2021-07-01,2021-10-01,12.704501424284723,8.30159523289409,7.842284822973567,3,zgre,4.402906191390633,4.8622166013111565,-4.044601295218488
Guinea,guinea,2021-07-01,2021-10-01,14.215843086301398,10.21667937382324,9.809883082899013,3,zgre,3.9991637124781576,4.4059600034023845,-3.253689930069754
Guinea-Bissau,guineabissau,2021-07-01,2021-10-01,12.759879050186568,4.230139408375427,4.238548910137536,3,zgre,8.52973964181114,8.52133014004903,0.14346172109628696
Ivory Coast,ivorycoast,2021-07-01,2021-10-01,13.517176981764973,9.223352177046372,9.987376644697587,3,zgre,4.2938248047186,3.5298003370673854,6.561174421225417
Kenya,kenya,2021-07-01,2021-10-01,14.13311837853137,6.338086140557384,6.763123518306341,3,zgre,7.795032237973985,7.369994860225028,6.626360123794093
Lesotho,lesotho,2021-07-01,2021-10-01,2.2249719302725293,-0.40528081843510044,-1.0753166004139156,3,zgre,2.6302527487076297,3.300288530686445,-3.52472691456449
Liberia,liberia,2021-07-01,2021-10-01,3.6018940871431586,4.082317317323291,4.104057160249524,3,zgre,-0.48042323018013233,-0.5021630731063653,-0.020888651124459062
Libya,libya,2021-07-01,2021-10-01,22.7058818800404,7.9362537635705195,7.1833215074446315,3,zgre,14.769628116469882,15.52256037259577,-22.241058839748035
Madagascar,madagascar,2021-07-01,2021-10-01,11.905419864108428,4.720068616196611,6.0258353712140025,3,zgre,7.185351247911816,5.879584492894425,18.764785565291945
Malawi,malawi,2021-07-01,2021-10-01,13.694692940790778,4.270510292423134,4.35040712477264,3,zgre,9.424182648367644,9.34428581601814,1.5059246821754755
Mali,mali,2021-07-01,2021-10-01,7.713919604821506,6.814851049262845,6.694341848500444,3,zgre,0.899068555558661,1.0195777563210626,-0.21669206612196223
