Country,Country_Key,Origin,target_date,y_target,f_AR,f_GRE,Horizon,signal,e0,e1,cw
Tanzania,tanzania,2024-11-01,2024-12-01,8.72014724824558,9.483165348044196,10.060326812934898,1,zgre,-0.7630180997986162,-1.3401795646893184,-0.8807692884357787
Togo,togo,2024-11-01,2024-12-01,8.150133024515258,8.193987046492824,8.330375669618853,1,zgre,-0.04385402197756605,-0.18024264510359522,-0.011962379352117714
Tunisia,tunisia,2024-11-01,2024-12-01,5.093554296388702,4.141867266763541,4.92745443814163,1,zgre,0.9516870296251616,0.16609985824707252,1.4952662432808927
Uganda,uganda,2024-11-01,2024-12-01,9.532135600199767,7.781708736967444,7.87568754755235,1,zgre,1.7504268632323239,1.6564480526474172,0.3290060692448855
Zambia,zambia,2024-11-01,2024-12-01,7.596469024796774,4.7719910204645055,4.908153848565243,1,zgre,2.824478004332269,2.688315176231531,0.7691778259564197
Zimbabwe,zimbabwe,2024-11-01,2024-12-01,6.10217450885249,8.918026705372997,8.415021869486896,1,zgre,-2.815852196520507,-2.3128473606344064,2.8327745439806273
Algeria,algeria,2024-12-01,2025-01-01,6.38535698442699,4.263141879941066,5.042067197955916,1,zgre,2.1222151044859245,1.3432897864710744,3.3060941503152343
Angola,angola,2024-12-01,2025-01-01,6.289204635550388,5.170383768440237,6.104285402155409,1,zgre,1.1188208671101512,0.18491923339497873,2.089737271257592
Benin,benin,2024-12-01,2025-01-01,10.59956758442896,6.942767026682793,7.401933440823821,1,zgre,3.656800557746168,3.19763414360514,3.3581599986584365
Botswana,botswana,2024-12-01,2025-01-01,0.0103438202761418,6.114717963632135,6.43351009481346,1,zgre,-6.104374143355993,-6.423166274537318,-3.892052885377268
Burkina-Faso,burkinafaso,2024-12-01,2025-01-01,7.547357853998579,7.40078959625604,7.366594100368619,1,zgre,0.14656825774253956,0.18076375362996,-0.01002394850972278
Burundi,burundi,2024-12-01,2025-01-01,7.201904140118762,4.631601289313593,4.21353840559646,1,zgre,2.5703028508051684,2.9883657345223016,-2.149096443667953
Cameroon,cameroon,2024-12-01,2025-01-01,6.714609313839988,7.840000321094309,7.055788538824705,1,zgre,-1.1253910072543212,-0.34117922498471653,1.7650897750981935
Cape Verde,capeverde,2024-12-01,2025-01-01,9.632628795288896,3.5767293570799543,3.6451894858905347,1,zgre,6.055899438208942,5.987439309398361,0.8291753112074218
Central African Republic,centralafricanrepublic,2024-12-01,2025-01-01,5.761494874779874,7.5108375392117335,7.092564802205179,1,zgre,-1.7493426644318593,-1.3310699274253048,1.4634046884285044
Chad,chad,2024-12-01,2025-01-01,6.19254205617796,5.056888925975401,5.537428702936953,1,zgre,1.1356531302025585,0.6551133532410063,1.0914530037864523
Comoros,comoros,2024-12-01,2025-01-01,6.6738090528469645,3.734198215312456,3.31436624425178,1,zgre,2.9396108375345085,3.3594428085951846,-2.468285224146875
Congo,congo,2024-12-01,2025-01-01,5.249437215448519,5.010396270257536,5.223631330830385,1,zgre,0.2390409451909825,0.025805884618134378,0.10194382085438006
Congo DRC,congodrc,2024-12-01,2025-01-01,8.731405754099656,8.133249831787138,8.409171922964921,1,zgre,0.5981559223125181,0.322233831134735,0.3300888658696911
Djibouti,djibouti,2024-12-01,2025-01-01,9.299997783893296,7.340043828179023,7.365534592010206,1,zgre,1.9599539557142736,1.93446319188309,0.09992144681021298
Egypt,egypt,2024-12-01,2025-01-01,6.5776086364075805,8.973080590118922,9.346941386270496,1,zgre,-2.3954719537113416,-2.769332749862915,-1.7911461035465752
Equatorial Guinea,equatorialguinea,2024-12-01,2025-01-01,2.7251491614350973,1.0736068691653333,1.0112360216527918,1,zgre,1.651542292269764,1.7139131397823055,-0.2060161849433415
