Country,Country_Key,Origin,target_date,y_target,f_AR,f_GRE,Horizon,signal,e0,e1,cw
Gambia,gambia,2020-06-01,2020-09-01,7.16047331510275,-0.7689952936282936,-0.7512675371082648,3,zgre,7.929468608731043,7.911740852211015,0.28114337765759245
Ghana,ghana,2020-06-01,2020-09-01,2.1710308998380325,3.121952572634349,2.9967328902878614,3,zgre,-0.9509216727963166,-0.8257019904498288,0.238148219607891
Guinea,guinea,2020-06-01,2020-09-01,9.667418481765766,7.81613823330639,7.714558955066474,3,zgre,1.8512802484593767,1.9528595266992923,-0.37610342291663024
Guinea-Bissau,guineabissau,2020-06-01,2020-09-01,2.258550602970769,5.339108416492861,5.327211701517108,3,zgre,-3.080557813522092,-3.0686610985463387,0.073297036547606
Ivory Coast,ivorycoast,2020-06-01,2020-09-01,1.7703902369942133,4.9427587109510895,5.289746373902501,3,zgre,-3.172368473956876,-3.5193561369082875,-2.2015454455980645
Kenya,kenya,2020-06-01,2020-09-01,4.354281161935958,2.0750950121277327,1.7737041676204397,3,zgre,2.2791861498082255,2.5805769943155186,-1.3738516769600535
Lesotho,lesotho,2020-06-01,2020-09-01,3.293726311464993,0.5979664530495319,0.10552659051707246,3,zgre,2.695759858415461,3.1881997209479205,-2.654999228197264
Liberia,liberia,2020-06-01,2020-09-01,-10.385216125715925,-1.3070309279237264,-1.2403358228858077,3,zgre,-9.078185197792198,-9.144880302830117,-1.2109410306408677
Libya,libya,2020-06-01,2020-09-01,-37.40536077360996,11.581529005253756,11.71234901927727,3,zgre,-48.98688977886371,-49.117709792887226,-12.816931215678323
Madagascar,madagascar,2020-06-01,2020-09-01,-6.529162046895295,3.8233275052885514,-1.5202691992565571,3,zgre,-10.352489552183847,-5.008892847638738,110.63905810977455
Malawi,malawi,2020-06-01,2020-09-01,7.285960302576723,3.41650195408193,2.811995562851636,3,zgre,3.869458348494793,4.473964739725087,-4.678224604529044
Mali,mali,2020-06-01,2020-09-01,-1.757875365376581,4.12057255164104,4.10492472374755,3,zgre,-5.8784479170176205,-5.862800089124131,0.18396988257266145
